pitcher_id,pitcher_name,year,pitches,games,tj_stuff_plus,pitches_per_game,position,pitch_type,mean,std,median,min,max,percentile_1,percentile_99,pitch_grade
542585,José Cisnero,2024,89,15,102.78789225179995,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,48.66098013683057
676617,Riley O'Brien,2024,48,6,102.57701728395467,,RP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,55.825706260161674
670810,Logan Gillaspie,2024,10,3,89.53238282060174,,RP,FC,98.83449547008738,5.811964883678063,98.54483029899575,83.20928731685326,119.78700324933075,83.34007602984008,118.21186533190846,33.99489185557698
608371,Lucas Sims,2024,2,2,93.72951913641316,,RP,FS,98.25541635267653,6.898952096824192,98.46204303842217,72.25450024197754,114.88400714657823,73.39595959354874,114.78967217449389,43.439732364069044
670046,Kenny Rosenberg,2024,194,7,94.44839349601835,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,45.324713381261645
640462,A.J. Puk,2024,498,61,103.3936161498174,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,60.04098023212119
665795,Edward Cabrera,2024,146,16,106.03660050244397,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,54.83069497415831
676508,Ben Casparius,2024,76,3,93.65111212875348,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,44.01306292716088
692230,Carlos Rodriguez,2024,36,3,100.22665463352438,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,43.79686045718124
676755,Isaac Mattson,2024,23,3,102.14680422555172,,RP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,59.36753112263755
682847,Luis L. Ortiz,2024,20,7,92.21336223699862,,SP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,43.29124102747734
700270,Yilber Diaz,2024,67,7,98.16063328833417,,SP,KC,101.8993919341341,4.271694896723436,100.79211889194949,93.69754063161618,119.4933202093256,93.75149298057133,119.38166236091195,41.247599053322574
663623,Jake Irvin,2024,603,33,100.95570398214977,,SP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,61.69028107161148
664875,Justin Lawrence,2024,439,55,112.25624231766345,,RP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,60.38336532796516
624522,Keegan Thompson,2024,74,21,109.44582577625829,,RP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,55.3593308676602
621114,Ryan Burr,2024,342,34,104.84533440464328,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,52.56832742627234
643361,Kevin Herget,2024,23,5,100.9936685746691,,RP,FC,98.83449547008738,5.811964883678063,98.54483029899575,83.20928731685326,119.78700324933075,83.34007602984008,118.21186533190846,53.71504843507469
657053,Touki Toussaint,2024,127,11,99.94323405913568,,SP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,50.11898299772306
682052,Jacob Lopez,2024,75,4,93.75047000544667,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,44.1765219134535
668943,Ryan Miller,2024,36,12,100.3917932031199,,RP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,39.17391102614883
694037,Daniel Palencia,2024,26,7,104.14219974490464,,RP,FS,98.25541635267653,6.898952096824192,98.46204303842217,72.25450024197754,114.88400714657823,73.39595959354874,114.78967217449389,58.53286602024384
694361,Will Klein,2024,81,8,102.926040547836,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,59.27174646365962
700363,AJ Smith-Shawver,2024,47,1,99.57940238527793,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,53.76601204434271
676477,Garrett Whitlock,2024,45,4,96.70924154825072,,SP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,32.59080630009085
700669,Gordon Graceffo,2024,16,2,99.71054304131712,,SP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,49.61480207963064
657006,Justin Steele,2024,1197,24,97.80579286280967,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,50.84815163638703
701542,Will Warren,2024,121,6,116.05215511508567,,SP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,67.16911983146902
641941,Emilio Pagán,2024,155,37,102.97864309895549,,RP,FC,98.83449547008738,5.811964883678063,98.54483029899575,83.20928731685326,119.78700324933075,83.34007602984008,118.21186533190846,57.13037279441633
671212,Joe Boyle,2024,326,13,111.7804816461511,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,65.73906408029507
657585,Reed Garrett,2024,115,39,98.70589347127382,,RP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,57.16662792370494
640448,Kyle Finnegan,2024,712,65,100.6184997295588,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,55.47548696679894
694361,Will Klein,2024,42,7,107.04648471275894,,RP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,65.50987977388047
666200,Jesús Luzardo,2024,88,12,98.80562752562132,,SP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,57.36716137606527
663941,Tristan Beck,2024,35,7,103.26454650253739,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,49.56620786925841
493603,Adam Ottavino,2024,377,59,103.99467512728205,,RP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,45.614594347187875
613534,Austin Adams,2024,191,50,94.78212081497979,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,45.873746141130695
681867,Cooper Criswell,2024,34,6,100.02054423262739,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,43.40543029465753
687765,Mitch Spence,2024,27,13,85.56761550559457,,SP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,32.53575944555124
598286,Nick Ramirez,2024,2,1,88.29373465707422,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,35.199353135316684
673540,Kodai Senga,2024,24,1,99.94816563615653,,SP,FO,98.15224613640243,1.081819065809178,99.94816563615653,94.0023252668585,100.50624750619224,94.0142169475971,100.50513134245217,66.60092298716141
663567,Peter Lambert,2024,190,27,105.11277811672832,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,53.076237435819664
676395,Robert Garcia,2024,147,57,102.93232253105921,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,48.9352718146778
622088,Tejay Antone,2024,7,3,101.95382340948173,,RP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,54.475407212407504
570257,Joely Rodríguez,2024,37,11,95.51167164737632,,RP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,30.44997330897531
685314,Andrew Saalfrank,2024,18,2,85.10695283778381,,RP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,29.82348488676974
689981,River Ryan,2024,9,3,96.46499943247142,,SP,FC,98.83449547008738,5.811964883678063,98.54483029899575,83.20928731685326,119.78700324933075,83.34007602984008,118.21186533190846,45.92307234293467
682610,Roddery Muñoz,2024,289,18,105.13871351353195,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,53.12549209032415
434378,Justin Verlander,2024,301,17,105.64238786089537,,SP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,54.08203446174005
669422,Matt Sauer,2024,146,14,96.57610661267718,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,48.825128655276885
694973,Paul Skenes,2024,212,23,107.03801990385666,,SP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,51.05502241428689
606303,Joel Payamps,2024,295,66,102.09362675925478,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,57.902297773872824
668674,Lucas Erceg,2024,263,57,103.97051084596868,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,50.90692496302296
670766,Darren McCaughan,2024,266,12,104.25667433456975,,SP,ST,106.44784631565936,5.593943599731136,106.24878922952112,91.18894850636659,125.29541262167034,91.69322149368426,125.25688309207108,46.08295660829522
668674,Lucas Erceg,2024,187,56,109.89963766723204,,RP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,71.91472268136802
694037,Daniel Palencia,2024,3,1,99.13782221563889,,RP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,48.37386500174883
623433,Nick Anderson,2024,34,16,95.14873856441942,,RP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,48.04185631596068
571539,Matt Carasiti,2024,52,7,94.0023252668585,,RP,FO,98.15224613640243,1.081819065809178,99.94816563615653,94.0023252668585,100.50624750619224,94.0142169475971,100.50513134245217,20.0
660813,Brusdar Graterol,2024,14,5,89.94690864919995,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,37.91907857543087
663460,Kris Bubic,2024,204,26,104.9040993798226,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,62.52595742573684
572971,Dallas Keuchel,2024,45,4,96.59608014569427,,SP,FC,98.83449547008738,5.811964883678063,98.54483029899575,83.20928731685326,119.78700324933075,83.34007602984008,118.21186533190846,46.1486083120025
663903,Brady Singer,2024,1208,32,90.45952449841374,,SP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,40.5858035464762
669060,Bryse Wilson,2024,65,22,87.41463453604315,,SP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,35.524976454015196
663738,Daniel Lynch IV,2024,130,14,101.64279044625127,,RP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,58.551834837570475
691951,Sam Aldegheri,2024,18,3,92.86608953083666,,SP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,34.78465140554744
669270,Joel Kuhnel,2024,3,2,95.34410181731285,,RP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,40.15385955699438
543037,Gerrit Cole,2024,283,17,104.59963709253854,,SP,KC,101.8993919341341,4.271694896723436,100.79211889194949,93.69754063161618,119.4933202093256,93.75149298057133,119.38166236091195,56.32125005106437
543339,Daniel Hudson,2024,400,65,98.6711791471571,,RP,SL,103.49296290610897,5.265572779780409,103.19144262214559,88.84957017284297,121.88798777026031,89.76670287371176,121.36013955239422,40.8428124334976
687377,Orlando Ribalta,2024,44,4,108.32628999058603,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,68.15598724071432
657508,Mike Baumann,2024,353,55,110.03638847760647,,RP,KC,101.8993919341341,4.271694896723436,100.79211889194949,93.69754063161618,119.4933202093256,93.75149298057133,119.38166236091195,69.04863699351228
688297,Chris Roycroft,2024,190,25,89.2619473565689,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,36.792211916545945
663738,Daniel Lynch IV,2024,37,9,96.00786137046074,,RP,KC,101.8993919341341,4.271694896723436,100.79211889194949,93.69754063161618,119.4933202093256,93.75149298057133,119.38166236091195,36.20797901977409
571510,Matthew Boyd,2024,52,8,95.83901130119702,,SP,CU,99.88832068607897,4.615228571103906,99.08993373693156,89.84495168337246,119.90089262632986,90.20429983334718,117.89567125997061,41.22619969412824
681217,Chase Silseth,2024,69,2,98.60414886502912,,SP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,52.16157003024412
681517,Kyle Leahy,2024,301,33,102.0755259070602,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,57.872519088485916
674944,Sean Guenther,2024,8,4,89.26253831741596,,RP,FF,97.29024735737988,6.078459125845886,97.09670890504734,81.2230917971995,118.10419744965911,81.32311771953398,117.7938724746093,36.7931841380166
592773,Ryne Stanek,2024,207,53,114.88400714657823,,RP,FS,98.25541635267653,6.898952096824192,98.46204303842217,72.25450024197754,114.88400714657823,73.39595959354874,114.78967217449389,74.1030674811561
675989,Cody Bolton,2024,85,17,90.10743439831441,,RP,SI,95.14161603816645,4.9734372581529955,95.11657827702109,82.5850956341191,112.99618112461533,82.8856383780296,112.72626192694757,39.87786237455904
672782,Yoendrys Gómez,2024,15,3,92.45646597225702,,SP,CH,96.35866365133434,6.178939251378385,95.80884625564597,81.28802319264824,121.14136334013493,82.02275793969746,119.09639344796777,43.68468029814855
